Title,Text
Chevallier Strategic Thinking in Complex Problem Solving,sides of your brain new york dutton cavallucci d lutz p kucharavy d september 29october 2 2002 converging in problem formula tion a different path in design paper presented at the proceedings of the design engineering technical conferences and computer and information in engineering conference montral canada chamberlin t c 1965 the method of multiple working hypotheses science 1483671 754759 christensen b t schunn c d 2007 the relationship of analogical distance to analogical function and preinventive structure the case of engineering design memory cognition 351 2938 christensen b t schunn c d 2009 putting blinkers on a blind man providing cognitive support for creative processes with environmental cues in a b markman k l wood eds tools for innovation the science behind the practical methods that drive new ideas pp 4874 new york oxford university press clark r m 2010 intelligence analysis a targetcentric approach washington dc cq press collins j c porras j i 1996 building your companys vision harvard business review 745 6577 conklin j 2005 dialogue mapping building shared understanding of wicked problems chichester uk john wiley sons cox m irby d m bowen j l 2006 educational strategies to promote clinical diagnostic reasoning new england
Chevallier Strategic Thinking in Complex Problem Solving,providing cognitive support for creative processes with environmental cues in a b markman k l wood eds tools for innovation the science behind the practical methods that drive new ideas pp 4874 new york oxford university press clark r m 2010 intelligence analysis a targetcentric approach washington dc cq press collins j c porras j i 1996 building your companys vision harvard business review 745 6577 conklin j 2005 dialogue mapping building shared understanding of wicked problems chichester uk john wiley sons cox m irby d m bowen j l 2006 educational strategies to promote clinical diagnostic reasoning new england journal of medicine 35521 22172225 croskerry p 2002 achieving quality in clinical decision making cognitive strategies and detection of bias academic emergency medicine 911 11841204 davies m 2010 concept mapping mind mapping and argument mapping what are the differences and do they matter higher education 623 279301 doi 101007s1073401093876 de bono e 1970 lateral thinking creativity step by step new york harper perennial diffenbach j 1982 influence diagrams for complex strategic issues strategic management journal 32 133146 ditto p h lopez d f 1992 motivated skepticism use of differential decision criteria for preferred and nonpreferred conclusions journal of personality and
Chevallier Strategic Thinking in Complex Problem Solving,journal of medicine 35521 22172225 croskerry p 2002 achieving quality in clinical decision making cognitive strategies and detection of bias academic emergency medicine 911 11841204 davies m 2010 concept mapping mind mapping and argument mapping what are the differences and do they matter higher education 623 279301 doi 101007s1073401093876 de bono e 1970 lateral thinking creativity step by step new york harper perennial diffenbach j 1982 influence diagrams for complex strategic issues strategic management journal 32 133146 ditto p h lopez d f 1992 motivated skepticism use of differential decision criteria for preferred and nonpreferred conclusions journal of personality and social psychology 634 568 dubrioux l russo j e 1988 an availability bias in professional judgment journal of behavioral decision making 14 223237 dufresne r j gerace w j hardiman p t mestre j p 1992 constraining novices to perform expert like problem analyses effects on schema acquisition the journal of the learning sciences 23 307331 dunbar k n klahr d 2012a scientific thinking and reasoning in k j holyoak r g morrison eds the oxford handbook of thinking and reasoning pp 701718 new york oxford university press dunbar k n klahr d 2012b scientific thinking and reasoning in k
Chevallier Strategic Thinking in Complex Problem Solving,social psychology 634 568 dubrioux l russo j e 1988 an availability bias in professional judgment journal of behavioral decision making 14 223237 dufresne r j gerace w j hardiman p t mestre j p 1992 constraining novices to perform expert like problem analyses effects on schema acquisition the journal of the learning sciences 23 307331 dunbar k n klahr d 2012a scientific thinking and reasoning in k j holyoak r g morrison eds the oxford handbook of thinking and reasoning pp 701718 new york oxford university press dunbar k n klahr d 2012b scientific thinking and reasoning in k j holyoak r g morrison eds the oxford handbook of thinking and reasoning p 17 new york oxford university press duncker k lees l s 1945 on problemsolving psychological monographs 585 dwyer c p hogan m j stewart i 2010 the evaluation of argument mapping as a learning tool comparing the effects of map reading versus text reading on comprehension and recall of arguments thinking skills and creativity 51 1622 eden c 1992 on the nature of cognitive maps journal of management studies 293 261265 eden c 2004 analyzing cognitive maps to help structure issues or problems european journal of
Chevallier Strategic Thinking in Complex Problem Solving,j holyoak r g morrison eds the oxford handbook of thinking and reasoning p 17 new york oxford university press duncker k lees l s 1945 on problemsolving psychological monographs 585 dwyer c p hogan m j stewart i 2010 the evaluation of argument mapping as a learning tool comparing the effects of map reading versus text reading on comprehension and recall of arguments thinking skills and creativity 51 1622 eden c 1992 on the nature of cognitive maps journal of management studies 293 261265 eden c 2004 analyzing cognitive maps to help structure issues or problems european journal of operational research 1593 673686 eisenfhr f weber m langer t 2010 rational decision making heidelberg germany springer elstein a s 2009 thinking about diagnostic thinking a 30year perspective advances in health sciences education 141 718 elstein a s schwarz a 2002 evidence base of clinical diagnosis clinical problem solving and diagnostic decision making selective review of the cognitive literature bmj british medical journal 3247339 729 enkel e gassmann o 2010 creative imitation exploring the case of crossindustry innovation rd management 403 256270 eppler m j 2006 a comparison between concept maps mind maps conceptual diagrams and visual meta phors as
Chevallier Strategic Thinking in Complex Problem Solving,operational research 1593 673686 eisenfhr f weber m langer t 2010 rational decision making heidelberg germany springer elstein a s 2009 thinking about diagnostic thinking a 30year perspective advances in health sciences education 141 718 elstein a s schwarz a 2002 evidence base of clinical diagnosis clinical problem solving and diagnostic decision making selective review of the cognitive literature bmj british medical journal 3247339 729 enkel e gassmann o 2010 creative imitation exploring the case of crossindustry innovation rd management 403 256270 eppler m j 2006 a comparison between concept maps mind maps conceptual diagrams and visual meta phors as complementary tools for knowledge construction and sharing information visualization 53 202210 estrada c a isen a m young m j 1997 positive affect facilitates integration of information and de creases anchoring in reasoning among physicians organizational behavior and human decision processes 721 117135 fenton n neil m lagnado d a 2012 a general structure for legal arguments about evidence using bayesian networks cognitive science 371 61102 fiol c m huff a s 1992 maps for managers where are we where do we go from here journal of management studies 293 267285 first m b 2005 mutually exclusive versus cooccurring diagnostic
Chevallier Strategic Thinking in Complex Problem Solving,complementary tools for knowledge construction and sharing information visualization 53 202210 estrada c a isen a m young m j 1997 positive affect facilitates integration of information and de creases anchoring in reasoning among physicians organizational behavior and human decision processes 721 117135 fenton n neil m lagnado d a 2012 a general structure for legal arguments about evidence using bayesian networks cognitive science 371 61102 fiol c m huff a s 1992 maps for managers where are we where do we go from here journal of management studies 293 267285 first m b 2005 mutually exclusive versus cooccurring diagnostic categories the challenge of diagnostic comorbidity psychopathology 384 206210 doi 101159000086093 fischhoff b 1982 debiasing in d kahneman p slovic a tversky eds judgment under uncer tainty heuristics and biases pp 422444 new york cambridge university press fischhoff b slovic p lichtenstein s 1978 fault trees sensitivity of estimated failure probabilities to problem representation journal of experimental psychology human perception and performance 42 330 gavetti g rivkin j w 2005 how strategists really think harvard business review 834 5463 gentner d 1983 structuremapping a theoretical framework for analogy cognitive science 72 155170 gentner d toupin c 1986 systematicity and surface
Chevallier Strategic Thinking in Complex Problem Solving,categories the challenge of diagnostic comorbidity psychopathology 384 206210 doi 101159000086093 fischhoff b 1982 debiasing in d kahneman p slovic a tversky eds judgment under uncer tainty heuristics and biases pp 422444 new york cambridge university press fischhoff b slovic p lichtenstein s 1978 fault trees sensitivity of estimated failure probabilities to problem representation journal of experimental psychology human perception and performance 42 330 gavetti g rivkin j w 2005 how strategists really think harvard business review 834 5463 gentner d 1983 structuremapping a theoretical framework for analogy cognitive science 72 155170 gentner d toupin c 1986 systematicity and surface similarity in the development of analogy cognitive science 103 277300 gick m l holyoak k j 1980 analogical problem solving cognitive psychology 123 306355 goodwin p wright g 2009 decision analysis for management judgment 4th ed chichester uk john wiley sons green a e dunbar k n 2012 mental function as genetic expression emerging insights from cognitive neurogenetics in k j holyoak r g morrison eds the oxford handbook of thinking and reasoning p 90 new york oxford university press grnroos c 1997 from marketing mix to relationship marketing towards a paradigm shift in marketing management decision 354 322339 hackman
Chevallier Strategic Thinking in Complex Problem Solving,similarity in the development of analogy cognitive science 103 277300 gick m l holyoak k j 1980 analogical problem solving cognitive psychology 123 306355 goodwin p wright g 2009 decision analysis for management judgment 4th ed chichester uk john wiley sons green a e dunbar k n 2012 mental function as genetic expression emerging insights from cognitive neurogenetics in k j holyoak r g morrison eds the oxford handbook of thinking and reasoning p 90 new york oxford university press grnroos c 1997 from marketing mix to relationship marketing towards a paradigm shift in marketing management decision 354 322339 hackman j r wageman r 1995 total quality management empirical conceptual and practical issues administrative science quarterly 309342 hafner c d 1987 conceptual organization of case law knowledge bases paper presented at the proceedings of the 1st international conference on artificial intelligence and law boston ma halford g s baker r mccredden j e bain j d 2005 how many variables can humans process psychological science 161 7076 hammond j s keeney r l raiffa h 1998 the hidden traps in decision making harvard business review 765 4758 hammond j s keeney r l raiffa h 2002 smart choices a practical
Chevallier Strategic Thinking in Complex Problem Solving,j r wageman r 1995 total quality management empirical conceptual and practical issues administrative science quarterly 309342 hafner c d 1987 conceptual organization of case law knowledge bases paper presented at the proceedings of the 1st international conference on artificial intelligence and law boston ma halford g s baker r mccredden j e bain j d 2005 how many variables can humans process psychological science 161 7076 hammond j s keeney r l raiffa h 1998 the hidden traps in decision making harvard business review 765 4758 hammond j s keeney r l raiffa h 2002 smart choices a practical guide to making better decisions new york random house hepler a b dawid a p leucari v 2007 objectoriented graphical representations of complex patterns of evidence law probability and risk 614 275293 heuer r j pherson r h 2011 structured analytic techniques for intelligence analysis washington dc cq press higgins j m 1994 101 creative problem solving techniques the handbook of new ideas for business winter park fl new management publishing company holyoak k j 2012 analogy and relational reasoning in k j holyoak r g morrison eds the oxford handbook of thinking and reasoning pp 234259 new york oxford
Chevallier Strategic Thinking in Complex Problem Solving,guide to making better decisions new york random house hepler a b dawid a p leucari v 2007 objectoriented graphical representations of complex patterns of evidence law probability and risk 614 275293 heuer r j pherson r h 2011 structured analytic techniques for intelligence analysis washington dc cq press higgins j m 1994 101 creative problem solving techniques the handbook of new ideas for business winter park fl new management publishing company holyoak k j 2012 analogy and relational reasoning in k j holyoak r g morrison eds the oxford handbook of thinking and reasoning pp 234259 new york oxford university press holyoak k j koh k 1987 surface and structural similarity in analogical transfer memory cognition 154 332340 holyoak k j thagard p 1989 analogical mapping by constraint satisfaction cognitive science 133 295355 holyoak k j thagard p 1997 the analogical mind american psychologist 521 35 hora s c 2007 eliciting probabilities from experts in w edwards r f miles d von winterfeldt eds advances in decision analysis from foundations to applications pp 129153 new york cambridge university press howard r a 1989 knowledge maps management science 358 903922 howard r a matheson j e 2005 influence diagrams decision
Chevallier Strategic Thinking in Complex Problem Solving,university press holyoak k j koh k 1987 surface and structural similarity in analogical transfer memory cognition 154 332340 holyoak k j thagard p 1989 analogical mapping by constraint satisfaction cognitive science 133 295355 holyoak k j thagard p 1997 the analogical mind american psychologist 521 35 hora s c 2007 eliciting probabilities from experts in w edwards r f miles d von winterfeldt eds advances in decision analysis from foundations to applications pp 129153 new york cambridge university press howard r a 1989 knowledge maps management science 358 903922 howard r a matheson j e 2005 influence diagrams decision analysis 23 127143 hurson t 2007 think better new york mcgrawhill isen a m daubman k a nowicki g p 1987 positive affect facilitates creative problem solving journal of personality and social psychology 526 1122 ishikawa k 1982 guide to quality control 2nd ed new york asian productivity organization jansson d g smith s m 1991 design fixation design studies 121 311 joseph gm patel v l 1990 domain knowledge and hypothesis generation in diagnostic reasoning medical decision making 101 3144 kahneman d 2011 thinking fast and slow new york farrar straus and giroux kaplan r s norton d p
Chevallier Strategic Thinking in Complex Problem Solving,analysis 23 127143 hurson t 2007 think better new york mcgrawhill isen a m daubman k a nowicki g p 1987 positive affect facilitates creative problem solving journal of personality and social psychology 526 1122 ishikawa k 1982 guide to quality control 2nd ed new york asian productivity organization jansson d g smith s m 1991 design fixation design studies 121 311 joseph gm patel v l 1990 domain knowledge and hypothesis generation in diagnostic reasoning medical decision making 101 3144 kahneman d 2011 thinking fast and slow new york farrar straus and giroux kaplan r s norton d p 2000 having trouble with your strategy then map it harvard business school publishing corporation kazancioglu e platts k caldwell p 68 july 2005 visualization and visual modelling for strategic analy sis and problemsolving paper presented at the proceedings of the ninth international conference on information visualisation london uk keeney r l 1992 valuefocused thinking a path to creative decision making cambridge ma harvard university press keinan g 1987 decision making under stress scanning of alternatives under controllable and uncontrol lable threats journal of personality and social psychology 523 639 klayman j soll j b gonzlezvallejo c barlas s 1999 overconfidence
Chevallier Strategic Thinking in Complex Problem Solving,2000 having trouble with your strategy then map it harvard business school publishing corporation kazancioglu e platts k caldwell p 68 july 2005 visualization and visual modelling for strategic analy sis and problemsolving paper presented at the proceedings of the ninth international conference on information visualisation london uk keeney r l 1992 valuefocused thinking a path to creative decision making cambridge ma harvard university press keinan g 1987 decision making under stress scanning of alternatives under controllable and uncontrol lable threats journal of personality and social psychology 523 639 klayman j soll j b gonzlezvallejo c barlas s 1999 overconfidence it depends on how what and whom you ask organizational behavior and human decision processes 793 216247 kulpa z 1994 diagrammatic representation and reasoning machine graphics vision 3 77103 larkin j h simon h a 1987 why a diagram is sometimes worth ten thousand words cognitive science 111 65100 lee ws grosh d l tillman f a lie c h 1985 fault tree analysis methods and applicationsa review reliability ieee transactions on 343 194203 leonhardt d 2005 october 13 flexible as fedex san diego union tribune linsey j tseng i fu k cagan j wood k schunn c 2010 a
Chevallier Strategic Thinking in Complex Problem Solving,it depends on how what and whom you ask organizational behavior and human decision processes 793 216247 kulpa z 1994 diagrammatic representation and reasoning machine graphics vision 3 77103 larkin j h simon h a 1987 why a diagram is sometimes worth ten thousand words cognitive science 111 65100 lee ws grosh d l tillman f a lie c h 1985 fault tree analysis methods and applicationsa review reliability ieee transactions on 343 194203 leonhardt d 2005 october 13 flexible as fedex san diego union tribune linsey j tseng i fu k cagan j wood k schunn c 2010 a study of design fixation its mitigation and perception in engineering design faculty journal of mechanical design 1324 041003 macpherson r stanovich k e 2007 cognitive ability thinking dispositions and instructional set as predictors of critical thinking learning and individual differences 172 115127 doi 101016 jlindif200705003 mahoney m j demonbreun b g 1977 psychology of the scientist an analysis of problemsolving bias cognitive therapy and research 13 229238 maier n r f 1963 problemsolving discussions and conferences leadership methods and skills new york mcgrawhill martins e terblanche f 2003 building organisational culture that stimulates creativity and innovation european journal of innovation
Chevallier Strategic Thinking in Complex Problem Solving,study of design fixation its mitigation and perception in engineering design faculty journal of mechanical design 1324 041003 macpherson r stanovich k e 2007 cognitive ability thinking dispositions and instructional set as predictors of critical thinking learning and individual differences 172 115127 doi 101016 jlindif200705003 mahoney m j demonbreun b g 1977 psychology of the scientist an analysis of problemsolving bias cognitive therapy and research 13 229238 maier n r f 1963 problemsolving discussions and conferences leadership methods and skills new york mcgrawhill martins e terblanche f 2003 building organisational culture that stimulates creativity and innovation european journal of innovation management 61 6474 mcintyre m e 1997 lucidity and science i writing skills and the pattern perception hypothesis interdisciplinary science reviews 223 199216 mckenzie c r 1997 underweighting alternatives and overconfidence organizational behavior and human decision processes 712 141160 miller g a 1956 the magical number seven plus or minus two some limits on our capacity for processing information psychological review 632 81 mingers j 1989 an empirical comparison of pruning methods for decision tree induction machine learning 42 227243 minto b 2009 the pyramid principle logic in writing and thinking harlow uk pearson education mitchell g 2003 mapping evidence
Chevallier Strategic Thinking in Complex Problem Solving,management 61 6474 mcintyre m e 1997 lucidity and science i writing skills and the pattern perception hypothesis interdisciplinary science reviews 223 199216 mckenzie c r 1997 underweighting alternatives and overconfidence organizational behavior and human decision processes 712 141160 miller g a 1956 the magical number seven plus or minus two some limits on our capacity for processing information psychological review 632 81 mingers j 1989 an empirical comparison of pruning methods for decision tree induction machine learning 42 227243 minto b 2009 the pyramid principle logic in writing and thinking harlow uk pearson education mitchell g 2003 mapping evidence law fsu college of law public law research paper 75 national research council 2011 intelligence analysis behavioral and social scientific foundations washington dc national academies press ness r b 2012 innovation generation how to produce creative and useful scientific ideas new york oxford university press nickerson r s 1998 confirmation bias a ubiquitous phenomenon in many guises review of general psychology 22 175 nixon c t littlepage g e 1992 impact of meeting procedures on meeting effectiveness journal of business and psychology 63 361369 novak j d 1990 concept maps and vee diagrams two metacognitive tools to facilitate meaningful learn
Chevallier Strategic Thinking in Complex Problem Solving,law fsu college of law public law research paper 75 national research council 2011 intelligence analysis behavioral and social scientific foundations washington dc national academies press ness r b 2012 innovation generation how to produce creative and useful scientific ideas new york oxford university press nickerson r s 1998 confirmation bias a ubiquitous phenomenon in many guises review of general psychology 22 175 nixon c t littlepage g e 1992 impact of meeting procedures on meeting effectiveness journal of business and psychology 63 361369 novak j d 1990 concept maps and vee diagrams two metacognitive tools to facilitate meaningful learn ing instructional science 191 2952 novak j d caas a j 2006 the theory underlying concept maps and how to construct them florida institute for human and machine cognition 1 ohmae k 1982 the mind of the strategist new york mcgrawhill okada a shum s j b sherborne t 2010 knowledge cartography software tools and mapping techniques london uk springer oldham g r cummings a 1996 employee creativity personal and contextual factors at work academy of management journal 393 607634 olson d l 1996 decision aids for selection problems new york springer orasanu j 2010 flight crew decisionmaking in b
Chevallier Strategic Thinking in Complex Problem Solving,ing instructional science 191 2952 novak j d caas a j 2006 the theory underlying concept maps and how to construct them florida institute for human and machine cognition 1 ohmae k 1982 the mind of the strategist new york mcgrawhill okada a shum s j b sherborne t 2010 knowledge cartography software tools and mapping techniques london uk springer oldham g r cummings a 1996 employee creativity personal and contextual factors at work academy of management journal 393 607634 olson d l 1996 decision aids for selection problems new york springer orasanu j 2010 flight crew decisionmaking in b g kanki r l helmreich j anca eds crew resource management pp 147180 san diego ca elsevier osborn a f 1953 applied imaginationprinciples and procedures of creative writing new york charles scribners sons parnes s j 1961 effects of extended effort in creative problem solving journal of educational psychology 523 117 pfister j 2010 is there a need for a maxim of politeness journal of pragmatics 425 12661282 doi 101016jpragma200909001 pinar a meza j donde v lesieutre b 2010 optimization strategies for the vulnerability analysis of the electric power grid siam journal on optimization 204 17861810 platt j r 1964
Chevallier Strategic Thinking in Complex Problem Solving,g kanki r l helmreich j anca eds crew resource management pp 147180 san diego ca elsevier osborn a f 1953 applied imaginationprinciples and procedures of creative writing new york charles scribners sons parnes s j 1961 effects of extended effort in creative problem solving journal of educational psychology 523 117 pfister j 2010 is there a need for a maxim of politeness journal of pragmatics 425 12661282 doi 101016jpragma200909001 pinar a meza j donde v lesieutre b 2010 optimization strategies for the vulnerability analysis of the electric power grid siam journal on optimization 204 17861810 platt j r 1964 strong inference science 1463642 347353 pretz j e naples a j sternberg r j 2003 recognizing defining and representing problems in j e davidson r j sternberg eds the psychology of problem solving pp 330 new york cambridge university press prime ministers strategy unit 2004 strategy survival guide cabinet office admiralty arch the mall london sw1a 2wh quinlan j r 1986 induction of decision trees machine learning 11 81106 quinlan j r 1987 simplifying decision trees international journal of manmachine studies 273 221234 reed c walton d macagno f 2007 argument diagramming in logic law and artificial intelligence the knowledge
Chevallier Strategic Thinking in Complex Problem Solving,strong inference science 1463642 347353 pretz j e naples a j sternberg r j 2003 recognizing defining and representing problems in j e davidson r j sternberg eds the psychology of problem solving pp 330 new york cambridge university press prime ministers strategy unit 2004 strategy survival guide cabinet office admiralty arch the mall london sw1a 2wh quinlan j r 1986 induction of decision trees machine learning 11 81106 quinlan j r 1987 simplifying decision trees international journal of manmachine studies 273 221234 reed c walton d macagno f 2007 argument diagramming in logic law and artificial intelligence the knowledge engineering review 2201 87 doi 101017s0269888907001051 reiterpalmon r illies j j 2004 leadership and creativity understanding leadership from a creative problemsolving perspective the leadership quarterly 151 5577 ribaux o margot p 1999 inference structures for crime analysis and intelligence the example of bur glary using forensic science data forensic science international 1003 193210 rider y thomason n 2010 cognitive and pedagogical benefits of argument mapping lamp guides the way to better thinking in a okada s j buckingham shum t sherborne eds knowledge cartog raphy software tools and mapping techniques pp 113130 london springer rooney j j heuvel l n
Chevallier Strategic Thinking in Complex Problem Solving,engineering review 2201 87 doi 101017s0269888907001051 reiterpalmon r illies j j 2004 leadership and creativity understanding leadership from a creative problemsolving perspective the leadership quarterly 151 5577 ribaux o margot p 1999 inference structures for crime analysis and intelligence the example of bur glary using forensic science data forensic science international 1003 193210 rider y thomason n 2010 cognitive and pedagogical benefits of argument mapping lamp guides the way to better thinking in a okada s j buckingham shum t sherborne eds knowledge cartog raphy software tools and mapping techniques pp 113130 london springer rooney j j heuvel l n v 2004 root cause analysis for beginners quality progress 377 4556 russo j e kolzow k j 1994 where is the fault in fault trees journal of experimental psychology human perception and performance 201 17 russo j e schoemaker p j 1992 managing overconfidence sloan management review 332 717 sample s b bennis w 2002 the contrarians guide to leadership san francisco ca josseybass schoemaker p j 1995 scenario planning a tool for strategic thinking sloan management review 36 25 schum d a 1994 the evidential foundations of probabilistic reasoning evanston il northwestern university press shachter r d 1986 evaluating
Chevallier Strategic Thinking in Complex Problem Solving,v 2004 root cause analysis for beginners quality progress 377 4556 russo j e kolzow k j 1994 where is the fault in fault trees journal of experimental psychology human perception and performance 201 17 russo j e schoemaker p j 1992 managing overconfidence sloan management review 332 717 sample s b bennis w 2002 the contrarians guide to leadership san francisco ca josseybass schoemaker p j 1995 scenario planning a tool for strategic thinking sloan management review 36 25 schum d a 1994 the evidential foundations of probabilistic reasoning evanston il northwestern university press shachter r d 1986 evaluating influence diagrams operations research 346 871882 shalley c e 1995 effects of coaction expected evaluation and goal setting on creativity and productivity academy of management journal 382 483503 shalley c e zhou j oldham g r 2004 the effects of personal and contextual characteristics on cre ativity where should we go from here journal of management 306 933958 shum s b 2003 the roots of computer supported argument visualization in p a kirschner s j buckingham shum c s carr eds visualizing argumentation software tools for collaborative and edu cational sense making pp 324 london springer simon h a 1972
Chevallier Strategic Thinking in Complex Problem Solving,influence diagrams operations research 346 871882 shalley c e 1995 effects of coaction expected evaluation and goal setting on creativity and productivity academy of management journal 382 483503 shalley c e zhou j oldham g r 2004 the effects of personal and contextual characteristics on cre ativity where should we go from here journal of management 306 933958 shum s b 2003 the roots of computer supported argument visualization in p a kirschner s j buckingham shum c s carr eds visualizing argumentation software tools for collaborative and edu cational sense making pp 324 london springer simon h a 1972 theories of bounded rationality in c b mcguire r radner eds decision and organization vol 1 pp 161176 amsterdam northholland publishing company simon h a 1990 invariants of human behavior annual review of psychology 411 120 simon h a 1996 the sciences of the artificial cambridge ma mit press smith s m blankenship s e 1991 incubation and the persistence of fixation in problem solving the american journal of psychology 6187 smith s m ward t b 2012 cognition and the creation of ideas in k j holyoak r g morrison eds oxford handbook of thinking and reasoning pp 456474
Chevallier Strategic Thinking in Complex Problem Solving,theories of bounded rationality in c b mcguire r radner eds decision and organization vol 1 pp 161176 amsterdam northholland publishing company simon h a 1990 invariants of human behavior annual review of psychology 411 120 simon h a 1996 the sciences of the artificial cambridge ma mit press smith s m blankenship s e 1991 incubation and the persistence of fixation in problem solving the american journal of psychology 6187 smith s m ward t b 2012 cognition and the creation of ideas in k j holyoak r g morrison eds oxford handbook of thinking and reasoning pp 456474 new york oxford university press smith s m ward t b schumacher j s 1993 constraining effects of examples in a creative generation task memory cognition 216 837845 spellman b a holyoak k j 1996 pragmatics in analogical mapping cognitive psychology 313 307346 spellman b a schnall s 2009 embodied rationality queens lj 35 117 taleb n n 2007 the black swan the impact of the highly improbable new york random house thompson l l 2011 making the team a guide for managers 4th ed upper saddle river new jersey pearson tversky a kahneman d 1974 judgment under uncertainty heuristics
Chevallier Strategic Thinking in Complex Problem Solving,new york oxford university press smith s m ward t b schumacher j s 1993 constraining effects of examples in a creative generation task memory cognition 216 837845 spellman b a holyoak k j 1996 pragmatics in analogical mapping cognitive psychology 313 307346 spellman b a schnall s 2009 embodied rationality queens lj 35 117 taleb n n 2007 the black swan the impact of the highly improbable new york random house thompson l l 2011 making the team a guide for managers 4th ed upper saddle river new jersey pearson tversky a kahneman d 1974 judgment under uncertainty heuristics and biases science 1854157 11241131 twardy c 2010 argument maps improve critical thinking teaching philosophy 272 95116 tweney r d doherty m e mynatt c r 1981 on scientific thinking new york columbia university press van gelder t 2001 december how to improve critical thinking using educational technology paper presented at the meeting at the crossroads proceedings of the 18th annual conference of the australasian society for computers in learning in tertiary education pp 539548 melbourne biomedical multimedia unit the university of melbourne van gelder t 2003 enhancing deliberation through computer supported argument visualization visualizing argumentation pp 97115 springer van
Chevallier Strategic Thinking in Complex Problem Solving,and biases science 1854157 11241131 twardy c 2010 argument maps improve critical thinking teaching philosophy 272 95116 tweney r d doherty m e mynatt c r 1981 on scientific thinking new york columbia university press van gelder t 2001 december how to improve critical thinking using educational technology paper presented at the meeting at the crossroads proceedings of the 18th annual conference of the australasian society for computers in learning in tertiary education pp 539548 melbourne biomedical multimedia unit the university of melbourne van gelder t 2003 enhancing deliberation through computer supported argument visualization visualizing argumentation pp 97115 springer van gelder t 2005 enhancing and augmenting human reasoning evolution rationality and cognition a cognitive science for the twentyfirst century 162181 van gelder t 2005 teaching critical thinking some lessons from cognitive science college teaching 531 4148 van gelder t and p monk 2016 improving reasoning project retrieved march 4 2016 from httpwww vangeldermonkcomimprovingreasoninghtml van steenburgh j j fleck j i beeman m kounios j 2012 insight in k j holyoak r g morrison eds the oxford handbook of thinking and reasoning pp 475491 new york oxford university press van waterschoot w van den bulte c 1992 the 4p classification of
Chevallier Strategic Thinking in Complex Problem Solving,gelder t 2005 enhancing and augmenting human reasoning evolution rationality and cognition a cognitive science for the twentyfirst century 162181 van gelder t 2005 teaching critical thinking some lessons from cognitive science college teaching 531 4148 van gelder t and p monk 2016 improving reasoning project retrieved march 4 2016 from httpwww vangeldermonkcomimprovingreasoninghtml van steenburgh j j fleck j i beeman m kounios j 2012 insight in k j holyoak r g morrison eds the oxford handbook of thinking and reasoning pp 475491 new york oxford university press van waterschoot w van den bulte c 1992 the 4p classification of the marketing mix revisited the journal of marketing 8393 vesely w e goldberg f f roberts n h haasl d f 1981 fault tree handbook washington dc nuclear regulatory commission vlek c prakken h renooij s verheij b 2013 june modeling crime scenarios in a bayesian network paper presented at the proceedings of the fourteenth international conference on artificial intelligence and law acm press new york pp 150159 von winterfeldt d edwards w 1986 decision analysis and behavioral research cambridge uk cambridge university press von winterfeldt d edwards w 2007 defining a decision analytic structure in w edwards r f
Chevallier Strategic Thinking in Complex Problem Solving,the marketing mix revisited the journal of marketing 8393 vesely w e goldberg f f roberts n h haasl d f 1981 fault tree handbook washington dc nuclear regulatory commission vlek c prakken h renooij s verheij b 2013 june modeling crime scenarios in a bayesian network paper presented at the proceedings of the fourteenth international conference on artificial intelligence and law acm press new york pp 150159 von winterfeldt d edwards w 1986 decision analysis and behavioral research cambridge uk cambridge university press von winterfeldt d edwards w 2007 defining a decision analytic structure in w edwards r f miles d von winterfeldt eds advances in decision analysis from foundations to applications pp 81103 new york cambridge university press weisberg r w alba j w 1981 an examination of the alleged role of fixation in the solution of several insight problems journal of experimental psychology general 1102 169 wiebes e baaij m keibek b witteveen p 2007 the craft of strategy formation translating business issues into actionable strategies southern gate uk john wiley sons wojick d 1975 issue analysisan introduction to the use of issue trees and the nature of complex reasoning retrieved from httpwwwstemedinforeportswojickissueanalysistxtpdf yates j f lee
Chevallier Strategic Thinking in Complex Problem Solving,miles d von winterfeldt eds advances in decision analysis from foundations to applications pp 81103 new york cambridge university press weisberg r w alba j w 1981 an examination of the alleged role of fixation in the solution of several insight problems journal of experimental psychology general 1102 169 wiebes e baaij m keibek b witteveen p 2007 the craft of strategy formation translating business issues into actionable strategies southern gate uk john wiley sons wojick d 1975 issue analysisan introduction to the use of issue trees and the nature of complex reasoning retrieved from httpwwwstemedinforeportswojickissueanalysistxtpdf yates j f lee jw shinotsuka h 1996 beliefs about overconfidence including its crossnational varia tion organizational behavior and human decision processes 652 138147 chapter 4 anderson t schum d twining w 2005 analysis of evidence new york cambridge university press andr p teevan j dumais s t 2009 2630 october discovery is never by chance designing for un serendipity paper presented at the proceedings of the seventh association of computing machinery conference on creativity and cognition berkeley ca arkes h r kajdasz j 2011 intuitive theories of behavior in b fischhoff c chauvin eds intelligence analysis behavioral and social scientific foundations pp 143168
